-25.418339_-49.240658_324.2600_45.00
-25.595189_-48.897510_043.9000_89.00
-25.595157_-48.897475_043.5900_89.84
-25.595125_-48.897441_043.3100_89.38
-25.595091_-48.897408_043.0100_89.51
-25.595058_-48.897374_042.7100_89.51
-25.595025_-48.897341_042.3900_89.27
-25.594991_-48.897307_042.0500_89.30
-25.594957_-48.897275_041.7000_89.36
-25.594922_-48.897244_041.3200_88.93
-25.594887_-48.897215_040.8400_88.16
-25.594853_-48.897184_040.3300_88.16
-25.594818_-48.897153_039.8300_88.14
-25.594784_-48.897123_039.3300_87.82
-25.594749_-48.897092_038.8600_87.67
-25.594715_-48.897062_038.4100_87.32
-25.594681_-48.897033_038.0000_86.90
*************************************************




#000,1611934373,-25.593464,-48.896080,35.28,89.30,704.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934373,-25.593464,-48.896080,35.28,89.30,704.70
#000,1611934374,-25.593428,-48.896051,35.47,89.34,704.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934374,-25.593428,-48.896051,35.47,89.34,704.50
#000,1611934374,-25.593354,-48.895995,35.82,88.49,704.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934374,-25.593354,-48.895995,35.82,88.49,704.50
#000,1611934374,-25.593280,-48.895939,36.02,88.21,704.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934374,-25.593280,-48.895939,36.02,88.21,704.50
#000,1611934375,-25.593244,-48.895911,36.04,88.23,704.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934375,-25.593244,-48.895911,36.04,88.23,704.40
#000,1611934375,-25.593206,-48.895883,35.94,88.30,704.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934375,-25.593206,-48.895883,35.94,88.30,704.30
#000,1611934375,-25.593169,-48.895855,35.77,88.43,704.20,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934375,-25.593169,-48.895855,35.77,88.43,704.20
#000,1611934375,-25.593132,-48.895827,35.53,88.73,704.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934375,-25.593132,-48.895827,35.53,88.73,704.10
#000,1611934375,-25.593095,-48.895799,35.33,88.80,704.00,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934376,-25.593095,-48.895799,35.33,88.80,704.00
#000,1611934376,-25.593058,-48.895771,35.16,88.86,703.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934376,-25.593058,-48.895771,35.16,88.86,703.80
#000,1611934376,-25.593021,-48.895742,35.02,88.97,703.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934376,-25.593021,-48.895742,35.02,88.97,703.60
#000,1611934376,-25.592984,-48.895714,34.87,89.23,703.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934376,-25.592984,-48.895714,34.87,89.23,703.40
#000,1611934376,-25.592947,-48.895686,34.76,89.21,703.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934376,-25.592947,-48.895686,34.76,89.21,703.30
#000,1611934376,-25.592910,-48.895659,34.66,89.17,703.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934377,-25.592910,-48.895659,34.66,89.17,703.10
#000,1611934377,-25.592873,-48.895631,34.62,89.12,703.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934377,-25.592873,-48.895631,34.62,89.12,703.10
#000,1611934377,-25.592836,-48.895603,34.61,89.03,703.00,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934377,-25.592836,-48.895603,34.61,89.03,703.00
#000,1611934377,-25.592799,-48.895576,34.67,88.62,702.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934377,-25.592799,-48.895576,34.67,88.62,702.90
#000,1611934377,-25.592763,-48.895548,34.77,88.41,702.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934377,-25.592763,-48.895548,34.77,88.41,702.80
#000,1611934377,-25.592726,-48.895521,34.89,88.41,702.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934378,-25.592726,-48.895521,34.89,88.41,702.70
#000,1611934378,-25.592689,-48.895493,34.98,88.27,702.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934378,-25.592689,-48.895493,34.98,88.27,702.60
#002,1611934378,-25.592653,-48.895466,35.05,88.16,702.40
#000,1611934378,-25.592617,-48.895438,35.06,87.99,702.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934378,-25.592617,-48.895438,35.06,87.99,702.30
#000,1611934378,-25.592579,-48.895411,35.01,88.10,702.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934378,-25.592579,-48.895411,35.01,88.10,702.30
#000,1611934378,-25.592543,-48.895384,34.91,88.03,702.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934378,-25.592543,-48.895384,34.91,88.03,702.10
#000,1611934379,-25.592507,-48.895357,34.82,88.03,701.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934379,-25.592507,-48.895357,34.82,88.03,701.90
#000,1611934379,-25.592470,-48.895330,34.70,87.60,701.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934379,-25.592470,-48.895330,34.70,87.60,701.80
#000,1611934379,-25.592434,-48.895303,34.61,87.54,701.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934379,-25.592434,-48.895303,34.61,87.54,701.60
#000,1611934379,-25.592398,-48.895276,34.60,87.34,701.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934379,-25.592398,-48.895276,34.60,87.34,701.30
#000,1611934379,-25.592362,-48.895249,34.65,87.12,701.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934379,-25.592362,-48.895249,34.65,87.12,701.10
#000,1611934380,-25.592326,-48.895222,34.69,86.97,701.00,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934380,-25.592326,-48.895222,34.69,86.97,701.00
#000,1611934380,-25.592290,-48.895195,34.73,86.80,700.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934380,-25.592290,-48.895195,34.73,86.80,700.90
#000,1611934380,-25.592254,-48.895168,34.76,86.12,700.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934380,-25.592254,-48.895168,34.76,86.12,700.80
#000,1611934380,-25.592218,-48.895141,34.82,86.16,700.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934380,-25.592218,-48.895141,34.82,86.16,700.80
#000,1611934380,-25.592182,-48.895114,34.87,86.03,700.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934380,-25.592182,-48.895114,34.87,86.03,700.70
#000,1611934381,-25.592146,-48.895087,34.92,85.90,700.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934381,-25.592146,-48.895087,34.92,85.90,700.50
#000,1611934381,-25.592110,-48.895060,35.22,85.90,700.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934381,-25.592110,-48.895060,35.22,85.90,700.50
#000,1611934381,-25.592075,-48.895032,35.52,85.80,700.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934381,-25.592075,-48.895032,35.52,85.80,700.30
#000,1611934381,-25.592040,-48.895005,35.84,85.75,700.20,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934381,-25.592040,-48.895005,35.84,85.75,700.20
#000,1611934381,-25.592005,-48.894976,36.23,85.69,700.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934381,-25.592005,-48.894976,36.23,85.69,700.10
#000,1611934382,-25.591971,-48.894948,36.68,85.64,699.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934382,-25.591971,-48.894948,36.68,85.64,699.90
#000,1611934382,-25.591937,-48.894919,37.15,85.47,699.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934382,-25.591937,-48.894919,37.15,85.47,699.80
#000,1611934382,-25.591902,-48.894891,37.58,85.21,699.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934382,-25.591902,-48.894891,37.58,85.21,699.70
#000,1611934382,-25.591868,-48.894863,37.95,85.01,699.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934382,-25.591868,-48.894863,37.95,85.01,699.50
#000,1611934382,-25.591835,-48.894834,38.33,84.64,699.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934383,-25.591835,-48.894834,38.33,84.64,699.50
#000,1611934383,-25.591802,-48.894806,38.67,84.10,699.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934383,-25.591802,-48.894806,38.67,84.10,699.30
#000,1611934383,-25.591769,-48.894776,38.97,84.38,699.20,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934383,-25.591769,-48.894776,38.97,84.38,699.20
#002,1611934383,-25.591736,-48.894747,39.27,84.28,699.00
#000,1611934383,-25.591704,-48.894717,39.56,84.23,698.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934383,-25.591704,-48.894717,39.56,84.23,698.90
#000,1611934383,-25.591674,-48.894687,39.87,84.10,698.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934384,-25.591674,-48.894687,39.87,84.10,698.70
#000,1611934384,-25.591645,-48.894655,40.22,83.75,698.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934384,-25.591645,-48.894655,40.22,83.75,698.40
#000,1611934384,-25.591618,-48.894622,40.62,83.67,698.20,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934384,-25.591618,-48.894622,40.62,83.67,698.20
#000,1611934384,-25.591590,-48.894589,41.07,83.65,698.00,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#004,1611934384,0210000105e69ec500130260142ab101867f2602ea127c00002900531003
#002,1611934384,-25.591590,-48.894589,41.07,83.65,698.00
#000,1611934384,-25.591565,-48.894553,41.59,83.49,697.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934384,-25.591565,-48.894553,41.59,83.49,697.90
#000,1611934384,-25.591540,-48.894517,42.54,83.30,698.00,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934384,-25.591540,-48.894517,42.54,83.30,698.00
#000,1611934385,-25.591515,-48.894481,43.60,83.01,697.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934385,-25.591515,-48.894481,43.60,83.01,697.90
#000,1611934385,-25.591489,-48.894445,44.54,83.04,697.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934385,-25.591489,-48.894445,44.54,83.04,697.90
#000,1611934385,-25.591463,-48.894409,45.39,82.93,697.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934385,-25.591463,-48.894409,45.39,82.93,697.80
#000,1611934385,-25.591437,-48.894374,46.17,82.73,697.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934385,-25.591437,-48.894374,46.17,82.73,697.80
#000,1611934385,-25.591411,-48.894338,46.91,82.43,697.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934385,-25.591411,-48.894338,46.91,82.43,697.80
#000,1611934386,-25.591386,-48.894303,47.60,82.08,697.70,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934386,-25.591386,-48.894303,47.60,82.08,697.70
#000,1611934386,-25.591362,-48.894266,48.27,82.08,697.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934386,-25.591362,-48.894266,48.27,82.08,697.60
#000,1611934386,-25.591339,-48.894228,48.92,82.04,697.50,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934386,-25.591339,-48.894228,48.92,82.04,697.50
#000,1611934386,-25.591317,-48.894191,49.58,81.54,697.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934386,-25.591295,-48.894152,50.24,81.86,697.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934387,-25.591275,-48.894113,50.92,81.93,697.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934387,-25.591256,-48.894074,51.62,81.43,697.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934387,-25.591238,-48.894034,52.32,80.78,697.20,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934387,-25.591220,-48.893994,53.04,81.12,697.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934387,-25.591204,-48.893953,53.77,80.51,697.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934388,-25.591190,-48.893911,54.51,80.12,697.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934388,-25.591178,-48.893868,55.26,79.71,697.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934388,-25.591168,-48.893825,58.62,77.77,697.50,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934388,-25.591160,-48.893781,61.04,77.93,697.60,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934389,-25.591156,-48.893735,62.80,78.14,697.70,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934389,-25.591154,-48.893688,64.11,78.38,697.70,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934389,-25.591155,-48.893640,65.14,78.62,697.80,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934389,-25.591155,-48.893592,65.98,78.88,698.00,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934389,-25.591157,-48.893545,66.73,79.15,698.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591161,-48.893497,67.43,79.47,698.60,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591167,-48.893448,67.90,80.01,699.00,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591173,-48.893402,69.32,81.58,699.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591180,-48.893355,70.21,81.58,699.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591190,-48.893309,70.75,81.62,699.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934390,-25.591200,-48.893263,71.07,81.67,699.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934391,-25.591211,-48.893217,71.28,81.91,700.10,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934391,-25.591224,-48.893171,71.42,81.95,700.30,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934391,-25.591237,-48.893126,71.55,82.01,700.40,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934391,-25.591237,-48.893126,71.55,82.01,700.40
#000,1611934391,-25.591252,-48.893080,71.67,82.41,700.60,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934391,-25.591252,-48.893080,71.67,82.41,700.60
#000,1611934391,-25.591269,-48.893035,82.96,82.78,700.80,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934392,-25.591269,-48.893035,82.96,82.78,700.80
#000,1611934392,-25.591289,-48.892989,91.63,83.38,700.90,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934392,-25.591289,-48.892989,91.63,83.38,700.90
#000,1611934392,-25.591308,-48.892945,96.82,83.62,701.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934392,-25.591308,-48.892945,96.82,83.62,701.20
#000,1611934392,-25.591333,-48.892903,100.09,83.19,702.00,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934392,-25.591333,-48.892903,100.09,83.19,702.00
#000,1611934392,-25.591354,-48.892861,101.85,83.03,702.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934392,-25.591354,-48.892861,101.85,83.03,702.20
#004,1611934392,0210000205e69ec500150160142ab901867e3a02ea0bbd000065005300000003
#000,1611934392,-25.591376,-48.892819,102.55,82.93,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934393,-25.591376,-48.892819,102.55,82.93,702.40
#000,1611934393,-25.591400,-48.892778,102.94,82.93,702.50,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934393,-25.591400,-48.892778,102.94,82.93,702.50
#000,1611934393,-25.591425,-48.892739,103.38,82.45,702.50,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934393,-25.591425,-48.892739,103.38,82.45,702.50
#000,1611934393,-25.591450,-48.892700,109.59,82.77,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934393,-25.591450,-48.892700,109.59,82.77,702.30
#000,1611934393,-25.591475,-48.892662,113.56,82.54,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934393,-25.591475,-48.892662,113.56,82.54,702.30
#000,1611934393,-25.591501,-48.892624,116.94,79.75,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934394,-25.591527,-48.892587,118.85,79.93,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934394,-25.591553,-48.892552,119.83,80.10,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934394,-25.591582,-48.892518,120.29,80.17,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934394,-25.591613,-48.892486,121.22,79.64,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934394,-25.591641,-48.892452,122.22,79.40,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934395,-25.591668,-48.892418,126.28,79.80,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934395,-25.591696,-48.892384,128.84,80.04,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934395,-25.591724,-48.892350,130.40,80.02,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934395,-25.591753,-48.892318,131.50,79.77,702.40,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934395,-25.591784,-48.892287,132.54,80.43,702.30,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934396,-25.591815,-48.892256,133.61,81.28,702.20,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934396,-25.591846,-48.892225,134.57,81.14,702.10,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934396,-25.591877,-48.892194,135.47,81.30,702.00,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934396,-25.591907,-48.892164,136.37,81.64,701.90,12,0.90,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934396,-25.591938,-48.892133,137.14,81.58,701.70,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934397,-25.591969,-48.892103,137.81,81.64,701.50,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934397,-25.592000,-48.892072,138.40,81.80,701.40,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#000,1611934397,-25.592031,-48.892040,138.92,82.23,701.30,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#004,1611934397,0210000105e69ec500130260142abe018680df02ea088800008a00521003
#002,1611934397,-25.592031,-48.892040,138.92,82.23,701.30
#000,1611934397,-25.592063,-48.892010,139.37,82.27,701.20,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934397,-25.592063,-48.892010,139.37,82.27,701.20
#000,1611934397,-25.592094,-48.891979,139.75,82.38,701.00,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934397,-25.592094,-48.891979,139.75,82.38,701.00
#000,1611934398,-25.592125,-48.891948,140.00,82.67,700.90,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934398,-25.592125,-48.891948,140.00,82.67,700.90
#000,1611934398,-25.592157,-48.891917,140.11,82.99,700.70,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934398,-25.592157,-48.891917,140.11,82.99,700.70
#000,1611934398,-25.592185,-48.891884,140.30,83.03,700.60,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934398,-25.592185,-48.891884,140.30,83.03,700.60
#000,1611934398,-25.592217,-48.891853,140.56,83.14,700.30,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
#002,1611934398,-25.592217,-48.891853,140.56,83.14,700.30
#000,1611934399,-25.592247,-48.891821,140.86,82.90,700.10,11,1.10,0.00,0.00,0.00,0.00,0.00,0.00
